AT	V	AP	RH	PE
18.9	60.07	1016.02	71.38	451.5
19.13	50.78	1008.51	87.54	447.03
14.77	44.47	1028.38	71.18	464.25
12.8	41.16	1022.43	86.19	462.72
7.89	71.14	1018.4	86.49	474.66
9.45	41.4	1027.34	86.66	475.49
12.54	43.69	1017.26	83.59	470.04
7.79	41.01	1024	97.2	477
13	48.79	1017.14	85.23	464.12
14.94	40	1017.69	65.43	456.41
16.48	68.28	1004.27	99.89	449.7
16.37	43.5	1021.26	72.4	459.18
8.72	40.02	1031.32	78.09	477.86
7.51	41.66	1015.9	78.31	485.58
14.38	40.1	1015.51	81.23	467.28
5.52	39.33	1009.74	95.25	492.39
11.35	40.66	1016.86	96.4	466.55
6.13	39.48	1005.17	53.5	484.12
13.74	41.16	1010.74	87.69	473.19
13.76	45.08	1023.77	80.48	469.74
15.9	41.35	1005.35	92.89	464.93
17.99	50.16	1009.98	100.09	451.38
13.93	40.2	1013.41	89.86	466.47
10.39	44.85	1014.22	78.42	478.05
11.71	41.44	1015.37	79.95	474.22
18.32	66.86	1012.02	70	454.46
14.29	39.59	1010.93	94.53	463.04
13.6	39.82	1013.34	86.1	470.69
15.66	41.35	1001.68	86.26	463.57
16.36	44.88	1018.34	76	468.53
12.12	38.28	1013.65	90.19	471.19
11.02	43.02	1012.32	66.54	478.81
12.76	42.32	1015.35	78.18	466.15
13.33	54.3	1016.77	80.32	468.1
17.3	58.59	1015.52	87.17	454.88
11.31	42.02	1001.18	94.86	471.26
12.56	43.41	1016.93	81.02	467.19
17.72	50.9	1012.02	85.55	456.4
8.74	36.3	1015.18	61.97	438.63
12.28	42.34	1019.19	95.8	467.03
6.25	40.02	1032.14	80.22	481.38
5.15	35.19	1018.63	93.94	488.42
18.62	44.06	1017.76	64.59	452.82
14.49	42.86	1013.94	88.2	468.4
7.41	39.16	1015.23	90.66	486.91
19.64	46.33	1013.33	98.99	451.45
13.58	40.75	1016.05	76.45	472.73
7.47	40.07	1015.45	50.3	489.59
15.15	39.58	1011.94	73.63	466.78
18.18	67.71	1004.5	87.26	449.24
17.36	41.23	998.08	63.46	459.1
14.85	38.91	1014.48	60.98	467.42
10.08	43.14	1010.67	85.9	478.73
10.1	41.58	1021.26	94.06	468.19
9.06	36.3	1015.14	58.71	477.38
12.87	41.5	1013.51	85.72	469.44
10.11	41.62	1017.17	97.82	463.57
15.87	39.31	1009.95	66.78	460.59
9.93	41.62	1013.76	96.02	464.64
17.83	43.72	1008.64	78.72	453.86
12.67	41.16	1016.92	92.8	462.35
5.89	39.48	1005.11	59.83	484.91
9.74	41.01	1019.12	98.39	465.8
10.74	41.46	1016.76	84.59	479.94
13.83	43.22	1010.62	70.8	464.39
19.82	63.9	1013.19	78.96	449.61
14.77	44.47	1028.38	71.18	464.25
9.11	40.64	1020.68	86.91	476.62
8.48	36.18	1013.31	75.15	480.63
12.88	44	1022.71	88.58	470.31
15.16	40.73	1017.7	86.37	459.19
16.82	45	1022.05	37.28	468.22
18.74	44.34	1019.4	55.16	468.84
14.95	42.99	1008.75	90.76	468.61
19.41	49.39	1020.84	81.89	449.24
17.37	40.55	1001.19	71.42	460.97
16.12	45.87	1008.15	86.12	457.41
5.75	42.07	1004.24	78.23	485.23
16.76	45.09	1014.28	57.71	458.67
9.26	40.11	1024.38	74.82	460.72
9.53	38.18	1018.43	75.33	476.54
12.51	43.67	1013.24	91.55	471.96
13.39	49.83	1007.14	90.88	466.04
17.23	41.1	1002.45	68.88	464.18
19.31	52.72	1024.93	53.93	455.25
20.01	52.9	1018.05	58.88	455.57
14.6	53.82	1016.28	64.83	462.86
6.87	39.85	1012.66	83.34	486.26
15.21	43.56	1012.92	56.61	467
18.91	59.21	1017.76	90.49	450.24
8.82	43.56	1014.95	81.54	482.71
11.18	37.5	1013.32	74.32	472.02
10.53	40.64	1020.62	98.43	477.99
16.64	53.82	1015.13	68.24	459.01
18.53	63.91	1010.26	97.8	440.64
15.1	41.35	1003.84	97.89	466.14
18.34	62.1	1020.52	78.6	453.01
7.32	41.26	1010.11	95.18	482.1
6.67	39.37	1019.99	75.61	486.84
12.95	40.1	1015.31	86.01	471.07
8.21	38.91	1015.82	88.99	481.32
13.67	54.3	1015.92	75.42	467.87
8.01	40.62	1015.62	86.43	476.22
13.24	40.83	1007.9	87.53	472.22
4.15	39.9	1007.62	95.69	489.8
6.76	39.22	1013.91	77	487.08
12.05	40.55	1016.63	100.14	472.19
7.92	42.28	1008.55	81.68	484.75
11.94	39.28	1017.04	89.88	475.59
7.53	43.65	1018.58	64.85	479.15
10.48	40	1021.35	88.52	478.86
8.49	39.61	1021.05	87.74	483.94
16.34	36.99	1006.99	90.06	466.24
10.94	39.04	1021.81	86.02	479.2
10.13	38.16	1013.57	79.04	474.92
5.21	43.65	1017.64	78.62	486.08
20.04	49.39	1020.62	78.84	449.63
16.39	41.67	1012.96	61.07	467.68
9.05	36.3	1027.44	74.85	479.43
12.1	44.77	1019.1	75.85	463.11
14.17	41.67	1013.4	72.77	471.42
16.78	41.35	1000.23	70.52	459.64
15.92	41.79	1006.24	79.42	458.68
10.11	42.49	1010.22	82.11	483.56
14.87	38.28	1014.65	80.24	467.29
16.72	44.78	1007.75	56.79	453.39
9.39	39.66	1019.22	75.33	482.16
14.71	52.72	1024.7	70.29	462.34
19.76	48.92	1010.48	46.57	456.69
11.08	38.16	1014.45	74.99	473.32
16.95	40.12	1012.59	87.87	457.05
15.85	46.18	1013.14	97.8	462.88
10.57	41.55	1003.62	67.89	475.6
13.08	39.82	1012.27	85.21	476.96
13.78	45.78	1025.27	95.72	462.88
17.34	47.03	1013.36	98.13	463.89
9.27	36.3	1026.93	72.13	479.66
11.77	40.92	1021.85	81.55	467.31
15.86	39.82	1013.12	77.37	466.89
9.27	38.56	1017.69	62.49	475.42
15.87	45	1021.92	40	470.85
18.74	44.34	1019.4	55.16	468.84
20.14	46.33	1013.24	83.39	453.35
14.66	41.92	1030.81	68.88	464.57
10.36	37.83	1005.87	98.56	472.62
12.89	36.71	1013.36	87.29	475.13
15.03	40.66	1016.58	84.08	459.46
6.09	43.65	1020.95	71.15	485.96
12.12	41.17	1017.68	78.72	470.67
14.31	42.86	1031.14	69.6	465.36
8.04	40.64	1020.64	89.26	477.78
14.65	41.92	1030.61	63.07	464.95
6.92	43.13	1018.26	89.23	486.36
14.52	44.84	1023.51	88.51	466.88
14.07	43.34	1015.79	86	463.77
15.25	46.36	1019.69	95.83	461.68
7.9	43.79	1016.14	83.05	485.26
14.34	42.86	1031.75	66.81	466.17
17.34	45.01	1013.22	77.71	459.01
15.85	49.69	1015.48	88.65	464.72
12.12	41.17	1017.68	78.72	470.67
11.67	36.18	1016.03	61.44	472.76
11.93	41.38	1021.76	57.63	473.88
14.65	41.92	1030.61	63.07	464.95
18.93	44.06	1017.58	68.23	454.75
5.43	39.9	1007.5	86.27	487.84
8.43	40.69	1020.36	87.28	484.94
10.92	40.92	1021.84	83.03	467.05
14.64	53.82	1016.33	60.59	463.18
12.31	44.78	1011.15	77.34	468.29
15.29	38.73	1000.9	81.17	468.62
11.3	40.55	1005.97	97.99	476.72
9.43	41.4	1028.81	85.83	475.8
8.01	40.02	1031.33	85.01	477.84
20.06	56.53	1020.38	75.16	455.99
20	39.53	1007.59	62.09	456.28
17.19	37.2	1011.84	67.59	468.4
17.32	44.34	1019.52	56.24	468.8
10.42	39.35	1015.21	89.75	478.52
14.81	39.58	1011.62	73.64	467.32
9.29	39.96	1026.2	97.55	473.51
12.78	44.6	1013.64	77.56	468.67
18.41	62.1	1020.4	78.1	457.14
20.09	63.94	1020.82	74.16	449.47
11.66	44.6	1018.39	89.98	471.3
18.83	63.91	1010.8	96.18	448.15
19.3	56.65	1020.55	70.43	459.1
16.72	44.34	1019.26	63.77	465.89
14.95	43.72	1010.28	93.62	459.31
15.52	58.59	1014.12	91.22	457.74
11.09	40.43	1025.47	74.97	490.96
10.97	40.6	1015	87.59	478.69
16.31	68.28	1003.98	98.62	450.33
9.54	41.17	1019.79	65.61	481.18
14.73	39.82	1012.67	80.82	470.41
11.4	52.75	1023.31	75.7	465.79
12.36	40.56	1022.11	72.99	474.71
8.34	40.72	1023.62	83.75	483.14
13.93	44.9	1022.15	85.93	470.59
14.12	39.52	1018.41	78.32	465.09
13.76	45.08	1023.77	80.48	469.74
16.05	65.46	1013.92	87.99	456.94
11.97	42.32	1016.95	88.32	467.98
13.98	44.84	1023.6	89.09	462.81
14.44	41.2	1015.96	81.97	469.85
6.18	41.55	1001.58	98.79	484.87
19.13	58.66	1013.32	74.86	453.92
14.1	42.74	1026.92	67.25	466.1
5.25	40.07	1019.48	67.7	495.23
20.2	60.1	1010.66	84.24	451.17
18.19	43.96	1011.87	79.68	464.58
20.2	50.9	1011.72	77.63	454.09
12.6	40.35	1011.89	80.88	475.42
18.26	59.15	1012.04	86.01	451.09
16.69	50.9	1013.21	84.98	460.75
18.58	64.45	1009.68	67.57	444.28
5.42	41.38	1020.77	86.02	491.38
15.23	44.9	1007.75	81.34	456.07
14.54	42.99	1009.27	90.88	468.93
18.63	61.27	1019.69	73.67	454.03
12.65	41.93	1023.07	65.05	479.53
10.73	44.92	1025.1	85.4	476.81
6.63	39.42	1024.81	72.58	482.02
12.27	43.8	1023.21	57	468.55
15.3	43.14	1015.11	71.35	466
9.06	43.79	1016.05	81.32	482.8
15.79	50.88	1014.58	99.9	460.19
12.52	42.34	1018.67	95.29	464.71
7.82	40.72	1022.17	88.13	481.52
15.22	50.88	1014.19	100.12	460.44
14.26	43.34	1017.24	81.54	464.62
18.8	39.72	1001.24	63.8	459.36
19.48	58.79	1017.6	88.72	450.55
10.96	41.93	1019.28	87.38	473.28
18.87	52.05	1012.02	53.46	458.64
19.54	50.66	1014.7	84.53	456.61
6.09	43.65	1020.95	71.15	485.96
11.77	39.39	1012.9	85.8	478.51
10.22	39.96	1025.05	96.05	471.36
18.67	58.46	1016.73	87.7	447.16
17.69	46.36	1019.55	86.64	462.81
18.87	60.07	1015.15	70.91	453.27
10.33	40.69	1014.25	84.46	480.18
14.66	42.07	1018.14	84.68	462.77
15.67	38.62	1015.76	66.29	463.17
13.49	44.63	1019.12	70.02	471.08
12.1	41.17	1013.72	75.61	478.1
13.44	39.39	1012.93	84.29	469.67
19.78	44.71	1015.7	29.43	465.49
5.48	40.07	1019.63	65.62	495.76
12.88	42.74	1026.25	74.54	470.89
19.49	46.63	1013.11	88.01	451.31
12.28	42.34	1019.19	95.8	467.03
18.89	67.71	1003.92	86.12	443.54
14.81	42.77	1017.83	75.09	463.06
14.72	39	1016.42	76.42	464.93
17.01	50.59	1015.8	80.95	463.4
19.86	59.14	1016.12	69.32	449.82
15.48	47.83	1004.88	81.68	463.67
19.8	49.15	1020.88	61.88	461.78
15.71	40.12	1012.81	97.46	462.6
8.93	40.46	1019.03	71	472.77
15.93	25.88	1009.45	72.83	462.7
9.73	41.01	1021.76	97.71	469.11
18.98	60.1	1010.09	85.34	453.37
7.81	39.64	1011.42	86.68	482.22
17.29	44.06	1016.24	77.56	461.38
6.07	41.14	1027.57	86.98	480.19
17.46	42.42	1008.97	69.19	469.63
10.57	41.26	1008.32	97.96	472.9
15.48	41.66	1009.55	66.74	467.06
12.42	43.14	1015.88	79.48	471.1
11.29	35.76	1019.32	58.91	473.74
11.77	42.03	1017.63	79.35	472.22
13.08	39.28	1012.41	77.98	474.13
6.89	43.65	1019.87	72.77	484
6.91	36.08	1021.82	84.31	486.37
4.7	39.9	1007.45	91.02	487.78
8.05	40.8	1028.01	89.56	483.43
19.09	56.51	1015.58	92.56	449.24
13.78	45.78	1025.27	95.72	462.88
13.35	39.58	1012.41	83.45	465.85
11.2	42.02	999.99	96.69	472.27
10.04	41.62	1013.36	95.17	463.87
7.61	44.71	1019.41	70.48	485.36
14.43	41.76	1024.02	83.57	467.33
12.95	41.38	1021.97	53.83	474.46
15.22	41.35	1003.12	95.45	464.56
11.52	40.03	1017.56	87.87	472.31
10.87	44.71	1021.38	58.22	484.63
18.41	44.89	1009.75	77.24	448.88
7.4	41.03	1022.09	74.83	486.81
18.8	44.71	1016.56	31.29	459.85
6.63	39.37	1020.33	76.18	489.16
19.13	59.21	1018.32	89.66	450.81
5.96	36.25	1029.4	88.63	488.2
16.77	50.9	1013.24	84.4	459.91
10.07	40.92	1021.84	84.18	471.71
16.39	41.67	1012.96	61.07	467.68
9.42	41.4	1029.6	87.43	478.12
15.81	58.59	1014.41	90.03	456.91
12.02	40.66	1017.27	96.72	464.5
12.31	40.64	1020.71	94.6	475.65
13.9	45.08	1023.29	83.43	465.31
18.04	44.88	1017.96	66.3	461.13
19.69	56.65	1020.86	73.41	455.32
19.58	50.12	1009.82	100.1	449.44
11.05	40.75	1016.55	87.08	478.07
16.9	44.88	1018.14	72.21	466.8
8.66	40.11	1032.86	75.31	479.76
16.05	65.46	1013.92	87.99	456.94
14.5	53.82	1016.81	62.89	464.27
13.05	34.03	1018.31	64.99	472.69
6.17	41.31	1002.49	87.59	481.27
13.84	42.18	1015.74	79.76	468.66
4	39.9	1009.64	97.16	490.79
14.93	43.02	1012.11	45.56	468.19
19.68	51.19	1008.64	94.88	452.04
9.42	39.64	1010.86	74.03	478.05
8.88	41.54	1019.05	80.77	484.99
13.86	41.58	1020.69	70.74	461.56
13.41	49.83	1008.83	87.14	466.38
12.28	41.49	1019.73	94.79	467.44
11.67	41.93	1019.81	82.58	476.1
8.73	39.42	1025.63	69.87	474.44
10.11	42.49	1010.22	82.11	483.56
19.81	43.56	1013.39	38.13	460.59
9.69	40.46	1019.1	71.91	472.16
18.92	44.06	1017.47	68.75	453.72
18.94	48.7	1007.82	92.88	453.36
12.51	49.83	1008.61	94.27	452.84
18.03	53.16	1013.02	81.95	456.55
18.18	44.63	1020.41	48.64	455.57
6.87	39.85	1012.66	83.34	486.26
19.45	41.1	1001.88	52.16	458.26
13.08	44.9	1020.47	86.46	472.01
11.53	41.39	1018.39	85.52	474.49
19.43	52.9	1017.16	67.41	458.46
9.51	40.46	1018.84	70.12	471.32
11.02	39.96	1025.64	93.58	467.41
16.13	39.99	1007.04	80.49	465.25
12.84	40.8	1026.95	69.86	475.59
12.53	42.03	1017.57	81.57	469.18
11.56	41.62	1012.5	91.42	460.6
10.4	45.01	1018.58	93.48	470.79
16.09	44.71	1017.86	42.74	464.95
12.22	41.2	1016.81	81.22	474.96
5.82	41.38	1021.06	86.91	492.12
16.63	43.77	1012.25	75.09	458.66
12.72	40.64	1021.11	93.24	475.73
12.07	38.25	1012.67	81.66	470.36
7.24	38.06	1020.6	85.36	481.83
19.89	50.78	1008.85	92.97	446.35
9.14	38.91	1018.62	89.88	476.57
5.62	40.62	1015.81	85.34	483.13
20.08	44.6	1014.91	36.27	461.07
12.04	43.69	1016.58	80.16	474.97
9.43	41.4	1028.81	85.83	475.8
8.43	40.6	1015.39	91.81	483.1
14.85	58.59	1014.04	89.85	454.62
15.26	41.2	1016	76.06	467.98
18.43	44.63	1019.76	39.99	458.75
11.71	40.05	1014.49	86.09	471.49
18.12	43.69	1016.91	52.95	464.68
17.06	58.96	1013.83	73.95	461.15
7.54	38.56	1016.49	69.1	486.76
16.31	42.28	1007.45	77.77	466.49
15.47	43.13	1015.11	50.5	466.63
6.79	39.37	1019.79	72.39	487.3
13.42	41.23	994.17	95.79	468.82
16.54	42.86	1014.85	78	465.26
14.51	42.77	1017.47	81.95	463.37
15.09	43.13	1015.71	54.36	466.87
7	38.08	1020.27	77.67	482.38
4.41	42.07	1005.54	68.85	488.36
11.68	40.55	1022.21	85.76	475.13
18.03	53.16	1013.06	82.03	458.04
15.47	44.9	1021.59	81.74	465.61
8.87	41.82	1033.3	74.28	477.97
14.28	42.74	1028.79	70.67	467.22
15.08	37.85	1009.85	85.9	465.58
10.08	41.16	1023.14	96.03	469.17
19.81	56.65	1020.62	67.99	457.72
9.73	41.01	1021.76	97.71	469.11
15.23	44.9	1007.75	81.34	456.07
12.23	43.69	1016.46	84.4	471.62
18.11	44.85	1014.48	48.94	458.85
19.39	43.14	1012.75	44.21	464.55
5.35	35.79	1013.23	93.53	483.2
16.6	41.93	1022.01	48.98	467.51
18.13	66.86	1012.9	78.84	454.85
16.45	63.31	1015.96	83.97	452.42
13.76	45.87	1008.89	87.27	463.5
19.13	66.86	1012.95	71.24	453.31
15.89	41.7	1018.93	82.68	463.33
12.66	43.67	1012.49	95.96	472.44
10.12	40	1021.33	95.29	476.03
19.69	56.65	1020.72	70.86	456.18
16.4	38.01	1022.2	73.05	463.79
9.59	34.69	1027.65	75.32	478.88
12.74	41.38	1021.92	56.67	475.63
20.13	47.03	1012.59	83.03	459.15
19.9	56.53	1020.52	78.05	456.48
8.27	40.69	1020.13	86.1	484.97
14.09	44.84	1023.65	94.29	466.12
7.39	39.81	1019.45	85.02	482.99
20.01	59.87	1019	84.12	448.39
19.29	50.16	1010.49	97.78	450.21
11.12	44.92	1025.58	93.52	470.82
16.88	43.67	1011.43	73.98	463.81
15.72	41.76	1023.07	66.95	462.19
10.93	39.22	1019.44	64.94	473.27
17.36	41.23	998.08	63.46	459.1
10.8	39.28	1010.7	82.62	478.8
12.93	43.13	1014.91	55.7	474.88
19.04	50.12	1010.53	100.09	446.59
19.53	66.54	1013.72	81.46	451.19
12.53	43.56	1014.8	74.05	469.23
18.39	38.52	1019.66	66.93	453.89
9.32	36.3	1027.67	73.25	479.52
11.94	40.66	1016.61	96.11	467.99
14.13	40.75	1016.05	72.41	471.44
16.32	43.5	1021.3	72.6	460.07
5.02	45.87	1007.8	99.22	481.03
12.58	39.72	1017.85	57.74	471.24
15.74	43.71	1024.7	78.38	462.66
8.42	37.49	1009.22	82.15	478.87
20.01	68.63	1012.34	69.49	454.5
14.01	39	1016.73	79.23	466.7
12.64	40.71	1024.2	65.21	476.37
11.79	45.09	1013.16	89.17	469.49
11.06	40.64	1021.47	96.16	479.13
18.87	67.71	1004	87.35	444.77
18.31	50.9	1011.87	86.83	455.5
7.2	40.02	1031.71	69.89	480.53
12.62	40.92	1021.85	81.41	465.68
18.01	54.9	1017.04	77.82	455.91
19.22	65.06	1015.05	82.5	446.98
17.16	53.16	1013.2	82.85	456.93
18.77	49.39	1021.06	82.95	454.53
13.66	41.67	1013.43	80.56	469.17
19.66	42.18	1001.51	95.75	454.46
14.3	53.82	1016.64	63.9	465.42
18.88	40.79	1004.98	92.65	459.06
6.15	40.07	1020.2	66.64	494.3
11.58	39.69	1005.17	86.55	469.6
15.6	43.71	1024.88	80.37	463.34
16.24	41.93	1021.66	44.91	467.69
13.25	43.7	1013.61	76.05	472.22
8.53	40.02	1031.27	85.57	476.73
9.68	41.44	1015.19	87.34	479.89
19.62	68.63	1012.26	68.05	453.84
14.84	71.14	1019.61	66.78	454.16
13.74	38.73	1004.34	82.82	470.06
16.69	43.52	1021.78	80.87	460.51
13.72	45.01	1014.07	77	464.59
8.06	39.96	1024.23	94.48	476.03
15.62	35.4	1016.19	53.95	467.95
14.48	39	1016.75	75.97	464.56
3.74	35.19	1018.58	98.84	490.5
13.09	41.62	1011.82	83.14	457.29
11.31	42.02	1001.18	94.86	471.26
12.62	40.92	1021.85	81.41	465.68
8.42	43.14	1011.62	80.32	483.49
3.73	39.42	1024.4	82.42	488.58
12.56	41.4	1019.23	74.26	472.54
16.58	46.18	1010.4	96.29	463.51
15.07	43.48	1015.22	57.74	459.96
17.61	56.53	1019.5	82.3	457.01
10.9	41.93	1014.96	96.24	477.93
8.83	41.92	1031.8	78.97	483.38
10.34	37.5	1010.35	95.56	474.08
17.55	48.78	1016.81	91.27	455.11
8.27	37.7	1015.09	73.64	479.16
8.96	40.05	1015.91	89.4	467.24
14.38	40.73	1017.48	90.64	462.98
14.52	40.35	1011.11	69.84	470.8
10.94	40.81	1026.03	80.79	476.32
15.1	41.35	1003.84	97.89	466.14
10.31	39.82	1012.87	88.71	480.61
13.79	45.08	1025.02	84.36	469.55
9.82	41.04	1026.72	77.28	473.98
8.22	41.82	1032.77	71.63	477.86
15.75	39	1015.91	69.58	460.73
17.55	43.14	1018.86	76	461.58
9.55	39.66	1018.8	74.88	480.74
5.21	35.79	1011.5	95.08	484.03
18.01	62.26	1011.89	89.29	451.14
5.49	40.81	1014.43	90.41	487.36
13.9	42.86	1030.82	71.89	473.76
8.51	42.32	1015.08	84.89	476.6
13.6	42.86	1013.37	87.52	472.27
14.33	43.41	1015.43	55.4	462.94
13.98	41.79	1010.6	83.84	457.12
15.25	39.58	1012.1	73.05	466.21
19.34	64.79	1018.03	84.77	454.59
9.48	40.11	1025.49	73.81	472.16
19.77	54.42	1011.73	89.26	458.21
6.1	39.33	1010.4	95.34	491.37
14.46	53.82	1016.55	68.11	462.6
14.22	40.83	1009.2	81.32	469.75
15.14	41.93	1020.95	61.26	469.68
13.69	41.74	1021.19	60.86	471.84
3.98	35.47	1017.22	86.53	489.64
7.9	43.79	1016.14	83.05	485.26
11.99	38.28	1013.65	91.31	469.23
12.08	41.39	1019.45	78.3	477.8
13.05	34.03	1018.31	64.99	472.69
15.52	36.99	1006.86	89.7	467.9
14.56	40.89	1010.94	79.57	467.53
14.87	38.28	1014.65	80.24	467.29
10.57	37.73	1024.36	70.29	474.65
16.74	38.01	1022.63	69.19	463.61
12	39.96	1011.73	77.77	471.42
7.19	39.4	1011.45	90.65	483.04
15.34	71.14	1019.79	77.56	457.1
14.55	42.74	1027.29	66.64	457.77
13.34	40.83	1008.09	85.85	471.82
16.13	53.82	1015.63	63.08	459.16
17.68	40.89	1011.24	61.37	462.08
9.24	41.4	1018.34	84.91	477.65
8.3	40.35	1012.37	98.17	481.77
18.62	44.06	1017.76	64.59	452.82
12.53	44.03	1007.21	84.2	470.04
3.21	38.44	1016.9	86.34	491.35
9.93	39.04	1023.78	77.08	480.54
18.63	61.27	1019.69	73.67	454.03
14.02	40.75	1016.05	70.65	470.48
15.93	40.89	1011.57	74.55	468.8
10.11	42.49	1010.22	82.11	483.56
11.43	40.22	1010.84	81.04	477.5
15.12	41.79	1007.16	82.35	455.63
13.32	44.9	1007.72	78.64	466.3
8.27	39.64	1011	84.64	479.91
19.7	52.84	1004.86	89.72	444.64
9.2	39.82	1013.19	91.25	482.89
11.21	44.03	1007.95	93.03	471.79
13.32	44.9	1007.72	78.64	466.3
14.62	46.18	1014.75	96.81	462.26
12.04	40.23	1018.07	81.28	472.7
11.36	41.48	1012.8	76.16	465.37
20.27	63.56	1014.24	86.55	446.93
17.53	42.24	1016.9	60.95	470.63
15.63	40.56	1018.68	59.44	472.15
12.68	45.01	1013.86	83.26	448.69
3.91	35.47	1016.92	86.03	488.67
10.27	42.34	1022.69	92.78	474.55
13.09	39.85	1012.86	58.42	475.89
18.49	41.1	1001.9	59.99	460.76
19.53	66.54	1013.72	81.46	451.19
12.54	41.62	1010.86	83.42	461.08
17.74	50.88	1015.56	89.78	457.71
3.92	41.31	999.22	95.26	487.35
15.63	40.56	1018.68	59.44	472.15
14.16	39.28	1015.63	77.29	471.27
15.83	45.01	1013.39	81.9	460.22
7.74	39.96	1025.78	95.81	475.23
8.77	40.46	1019.68	77.84	475
5.15	40.78	1025.34	95.84	483.03
17.5	42.23	1013.37	86.87	462.57
18.51	50.9	1012.95	82.71	459.11
18.27	51.43	1010.38	88.39	460.41
10.99	44.63	1020.67	90.09	473.29
17.3	47.45	1010.29	87.13	448.79
12.8	41.16	1022.43	86.19	462.72
16.55	39.64	1009.07	77.8	465.29
12.19	41.17	1019.43	65.47	475.64
4.73	41.31	999.77	93.44	486.6
18.36	62.1	1019.9	79.09	453.5
13.07	38.47	1015.16	57.26	468.9
13.18	40.73	1017.62	94.4	465.96
17.35	42.86	1014.62	74.16	465.16
19.12	44.85	1014.66	43.66	463.71
16.18	41.66	1010.01	65.62	465.82
16.61	50.9	1013.18	85.26	460.35
10.27	38.38	1022.16	70.77	475.58
16.37	54.3	1017.94	63.63	459.97
11.39	40.27	1009.04	73.13	474.93
18.62	65.48	1018.45	73.39	451.94
14.62	44.84	1023.41	85.17	464.51
13.75	40.66	1016.41	93.31	461.81
17.83	44.92	1025.04	70.58	458.42
16.2	38.73	1002.14	75.03	467.89
5.79	38.68	1017.19	70.46	487.4
12.69	40.71	1021.62	80.19	477.14
10.97	40.6	1015	87.59	478.69
7.09	43.65	1019.6	72.1	483.42
18.16	39.99	1007.73	70.54	463.69
13.81	40.2	1013.66	88.16	464.23
8.61	41.04	1024.81	95.6	473.62
11.46	39.1	1010.17	100.15	470.55
8.76	41.48	1018.49	74.98	474.3
15.24	44.45	1020.56	66.13	460.94
16.09	65.46	1013.84	85.52	454.88
20.17	50.66	1014.38	82.09	454.79
11.11	37.5	1013.68	73.67	473.32
14.44	42.32	1015.61	76.85	462.13
18.28	44.2	1018.83	52.88	458.59
13.03	39.52	1016.68	83.09	473.99
12.75	42.34	1018.17	94.67	465.44
7.98	43.52	1022.45	97.68	481.93
13.04	40.69	1015.96	82.37	473.49
14.66	40.89	1009.72	91.56	465.73
7.4	41.03	1022.09	74.83	486.81
19.2	54.2	1011.46	84.44	450.75
16.69	53.82	1015.39	63.62	458.96
14.02	44.47	1028.02	68.97	465.93
8.14	37.49	1009.04	80.33	480.66
14.35	40.71	1023.09	69.5	473.56
6.11	38.68	1017.53	79.23	482.97
8.3	43.13	1020.02	83.11	484.07
14.13	53.82	1016.72	64.85	467.08
9.68	39.61	1015.63	74.5	475.02
11.67	42.74	1025.92	79.57	474.75
18.96	47.83	1006.15	75.61	454.35
14.84	41.23	995.02	88	464.85
10.45	41.01	1020.57	93.84	465.74
17.8	62.26	1011.81	89.81	451.62
4.87	42.85	1013.6	92.3	482.22
11.72	39.18	1024.19	68.53	468.98
11.09	40.43	1025.47	74.97	490.96
8.46	40.8	1023.57	81.27	485.06
10.48	41.93	1017.17	92.81	480.01
14.8	44.92	1024.06	91.67	464.01
11.87	40.55	1019.06	94.11	473.79
20.17	58.12	1015.41	79.47	455.25
10.18	43.5	1022.84	88.7	476.91
9.75	42.49	1010.57	83.63	480.35
8.72	36.25	1029.31	85.73	479.94
11.92	40.62	1016.66	55.25	468.14
18.27	58.2	1018.34	72.73	448.17
16.38	55.5	1019.8	82.44	464.58
10.73	25.36	1009.35	100.15	469.43
16.14	44.21	1020.36	80.59	461.03
15.86	43.5	1021.22	75.38	459.42
17.98	59.15	1012.09	83.03	451.97
15.79	44.89	1010.19	84.61	458.09
6.87	40.07	1017.91	57.64	491.4
13.56	40.03	1017.73	83.76	472.59
18.13	49.39	1021.29	82.52	458.53
19.35	39.72	1002.5	51.24	455.29
13.74	43.71	1025.45	86.62	465.24
8.37	40.92	1021.82	86.03	476.02
14.73	58.2	1019.45	82.48	458.56
5	40.64	1021.05	94.84	485.27
9.03	40.71	1025.98	81.94	484.97
19.13	42.18	1001.45	98.77	456.04
14.54	42.99	1009.27	90.88	468.93
13.8	44.21	1022.93	83.37	468.97
20.08	62.52	1017.99	75.74	450.98
13.7	34.03	1018.82	69.07	470.2
16.11	44.92	1025.37	79.85	460.99
16.49	41.93	1022.92	44.98	467.48
18.48	50.16	1011.45	99.92	452.06
15.54	39.31	1009.69	71.19	461.06
8.19	40.69	1019.86	85.23	477.76
19.8	51.19	1008.25	91.98	446.66
8.27	35.76	1020.11	75.25	480.8
16.85	42.24	1017.43	66.01	472.63
7.77	41.82	1032.72	72.8	479.4
10.47	44.21	1017.87	85.34	476.02
16.66	36.71	1013.68	70.66	466.07
8.23	41.01	1022.89	98.03	474.52
10.07	40.92	1021.84	84.18	471.71
6.52	39.85	1012.55	86.36	483.01
10.12	41.78	1013.43	73.47	477.67
10.95	39.22	1015.69	62.3	474.07
17.89	40.12	1011.99	76.52	451.79
7.49	39.81	1019.03	87.29	483.59
13.69	44.85	1016.89	79.87	470.78
