AT	V	AP	RH	PE
23.92	63.21	1012.52	86.51	445.26
21.49	56.9	1007.47	66.66	452.46
27.63	71.98	1005.45	82.88	426
31.15	69.59	1007.82	64.96	431.37
22.45	57.76	1017.55	58.6	450.61
32.31	62.04	1010.41	39.39	450.13
22.11	59.8	1016.86	70.14	450.62
33.43	66.44	1010.29	53.45	433.01
25.77	59.39	1014.76	69.99	438.64
20.35	67.45	1015.14	69.22	447.64
26.54	71.14	1007.52	72.04	431.31
28.4	74.93	1013.65	48.6	442.23
21.38	65.12	1015.73	68.02	448.5
28.61	69.84	1004.02	67.26	428.25
30.13	71.98	1004.95	63.62	431
27.88	68.94	1007.68	75.68	435.04
21.18	70.02	1010.27	96.46	442.51
21.68	64.15	1021.09	70.88	454.32
30.28	58.9	1005.03	54.59	439.06
23.63	58.79	1017.2	67.68	442.86
27.77	63.87	1017.97	38.77	444.06
23.54	67.83	1009.44	65.48	426.24
27.22	68.3	1016.84	64.88	436.81
26.92	68.27	1008.11	61.73	435.17
30.9	70.8	1008.48	67.48	435.27
24.95	76.16	1006.2	76.16	437.47
25.96	60.32	1016.17	55.51	443.44
25.86	61.08	1013.51	67.5	449.67
28.08	73.17	1011.19	73.1	430.8
22.79	68.63	1012.99	55.78	446.16
26.19	49.3	1003.69	65.88	440.13
28.88	71.98	1005.37	74.24	428.61
28.42	73.5	1011.23	72.79	435.59
26.53	65.61	1014.29	50.9	442.64
24.79	67.83	1009.32	61.46	438.36
30.19	64.79	1017.22	42.47	438.41
23.36	62.52	1016.18	68.18	448.37
22.8	49.16	1006.4	77.05	439.65
20.65	50.59	1016.22	68.57	455.24
25.95	63.47	1011.77	66.22	445.5
23.63	60.37	1005	81.66	440.74
31.41	74.16	1008.65	68.5	430.37
32.63	69.89	1013.85	41.66	425.72
29.62	71.8	1011.05	63.13	438.55
23.63	63.57	1011.05	87.96	449.01
27.4	66.48	1004.71	51.5	439.66
23.46	59.27	1010.6	79.79	445.57
25.21	75.6	1017.19	69.84	445.84
28.5	79.74	1006.75	87.09	433.08
26.53	60.07	1016.55	54.79	438.54
24.86	63.47	1011.5	71.78	441.68
30.2	69.59	1008.9	67.32	434.66
25.02	60.77	1016.71	69.85	441.21
29.05	69.71	1009.03	64.25	434.05
28.19	67.45	1013.97	49.76	434.77
32.21	68.3	1014.94	49.38	429.66
21.83	63.13	1013.4	85.82	443.41
23.82	73.67	1007.26	88.16	438.42
25.99	49.82	1015.95	58.56	452.09
22.49	58.71	1009.75	76.43	443.33
27.75	70.4	1006.65	90.21	436.53
29.45	69.13	1009.3	52.97	432.04
22.22	48.98	1015.87	53.18	447.1
28.01	73.18	1012.25	75.02	431.02
29.48	73.21	1000.67	79.35	433.53
22.46	48.41	1008.66	80.85	442.57
25.97	68.12	1013.11	61.97	437.11
29.9	64.79	1016.9	48.24	441.41
23.55	73.18	1011.85	87.97	437.88
29.23	69.59	1009	71.41	437.95
21.9	55.5	1018.85	60.27	456.52
26.62	76.2	1006.06	69.13	437.81
24.37	68.14	1005.22	59.27	440.22
27.84	72.39	1001.18	83.46	432.19
31.92	69.13	1000.77	58.91	425.19
23.2	48.41	1008.64	80.92	444.69
28.25	66.54	1011.02	43.77	439.67
26.22	67.45	1013.7	44.04	440.17
32.84	68.14	1003.59	43.88	425.18
24.68	48.06	1013.83	54.97	447.96
24.57	49.5	1014.22	56.31	455.72
31.79	76.2	1007.89	56.3	434.01
26.99	68.12	1011.45	58.48	436.95
22.65	57.85	1012.6	68.52	445.36
22.34	63.73	1014.37	83.19	444.39
22.93	63.13	1011.6	77.09	448.02
22.7	63.56	1014.32	71.76	445
21.03	70.02	1010.21	95.69	444.53
25.09	69.68	1012.18	91.33	439.77
29.75	70.32	1007.35	55.8	427.2
24.86	72.39	1001.15	90.24	440.85
27.58	71.97	1008.51	87.99	430.53
23.61	43.77	1011.81	56.08	444.55
21.85	58.33	1013.03	66.39	447.31
28.74	70.32	1008.15	45.99	431.93
21.93	60.84	1018.96	76.8	440.76
24.22	56.89	1013.81	70.02	440.79
25.13	51.95	1005.42	62.05	447.7
20.83	67.32	1011.76	73.11	443.17
30.7	71.58	1010	48.96	429.27
32.41	67.83	1008.54	55.96	426.85
26.95	70.79	1004.09	75.35	430.07
21.9	55.5	1018.85	60.27	456.52
29.59	74.78	1009.45	55.75	436.77
26.34	69.04	1009.44	72.06	444.13
25.1	69.89	1015.42	85.81	434.98
28.98	62.66	1009.1	52.62	438.45
28.05	70.36	1006.73	64.42	434.06
26.12	63.94	1017.97	44.81	441.46
25.96	60.95	1014.52	50.03	444.19
27.97	66.17	1010.81	63.73	441.7
22.67	64.15	1021.02	70.49	453.47
24.04	59.43	1007.6	76.98	437.51
21.2	59.39	1014.04	85.06	444.57
31.46	66.54	1002.86	53.75	427.76
27.17	61.25	1013.03	70.43	435.9
21.3	59.39	1013.83	84.53	444.21
20.83	67.32	1011.76	73.11	443.17
24.5	58.66	1011.54	57.92	451.03
26.91	65.34	1014.19	50.7	443.6
29.1	50.05	1005.87	51.53	438.66
21.88	59.39	1015.58	87.19	442.92
29.01	64.79	1017.62	44.31	442.12
25.46	70.32	1010.65	64.7	433.08
24.16	48.98	1015.19	42.55	459.27
27.19	64.96	1006.71	73.99	428.79
24.14	60.07	1016.56	58.08	440.17
24.7	58.82	1009.4	75.91	442.98
30.01	65.18	1012.87	43.95	436.91
22.36	64.15	1021.05	68.43	453.94
27.04	73.67	1006.82	77.45	431.1
31.68	68.24	1005.29	37.34	427.22
28.82	77.24	1008.35	78.93	433.69
22.49	69.84	1006.78	73.76	437.57
28.85	59.27	1011.69	51.8	440.3
26.34	69.04	1009.44	72.06	444.13
23.19	60.75	1008.33	82	439.43
30.33	70.32	1007.75	52.49	430.1
21.95	57.76	1018.02	67.72	452.27
22.35	58.59	1013.99	79.78	444.04
25.32	61.25	1011.56	80.1	436.67
24.96	69.68	1011.37	63.12	447.2
22.66	61.27	1019.29	55.43	448.68
21.71	61.45	1010.97	91.62	445.72
26.31	48.6	1002.64	60.04	440.06
25.54	49.16	1003.64	47.4	443.55
24.41	69.48	1008.34	76.13	435.38
26.28	68.14	1005.61	53.17	435.71
26.59	69.13	1009.27	73.96	430.11
28.37	72.86	1004.81	53.52	441.37
28.56	69.51	1012.45	46.59	434.35
26.91	70.47	1007.55	72.59	434.24
29.79	68.24	1009.19	65.49	428.44
25.41	66.49	1014.06	51.09	449.2
31.07	70.98	1007.24	72.03	432.96
29.09	47.93	1003.05	48.13	438.97
24.12	51.43	1006.55	83.77	441.49
21.31	46.97	1014.08	62.57	455.76
23.57	63.91	1011.65	80.74	441.93
25.88	66.48	1004.24	63.16	434.4
23.36	59.15	1013.71	86.64	442.53
27.97	69.48	1010.4	57.24	432.18
33.61	69.88	1007.4	42.51	435.99
24.88	63.91	1009.41	77.75	447.28
30.67	72.86	1004.25	52.72	432.76
28.57	75.33	1003.16	76.14	431.58
33.63	70.4	1004.02	53.6	430.05
22.84	71.25	1001.9	96.45	433.85
28.5	76.86	999.49	77.47	430.62
30.81	71.97	1008.36	75	430.53
24.35	58.79	1010.13	72.1	448.19
24.84	71.73	1009.84	82.41	436.36
25.65	69.23	1012.55	62.02	435.25
20.51	39.72	1002.25	47.97	452.39
23.96	65.34	1015.52	56.82	449.23
26.68	62.91	1012.33	60.78	441.04
24.69	71.73	1010.13	70.54	436.78
23.46	59.27	1010.6	79.79	445.57
25.53	71.85	1009.19	74.7	431.26
21.22	43.43	1010.96	61.07	448.06
24.46	61.9	1013.88	87.16	441.34
21.24	50.32	1008.54	84.83	447.32
26.96	69.45	1013.89	51.47	436.69
23.28	48.92	1010.23	41.55	449.27
23.38	48.6	1004.45	69.19	440.9
24.16	66.05	1016.45	73.27	443.75
28.84	73.03	1013.99	76.05	435.75
22.49	58.71	1009.75	76.43	443.33
20.57	44.78	1008.89	38.78	465.69
24.88	49.16	1006.04	64.54	445.18
21.17	52.3	1009.67	88.88	444.5
25.96	63.78	1016.95	49.47	443.8
28.09	65.27	1013.27	51.96	440
30.3	69.51	1011.8	50.43	431.12
25.04	51.95	1005.56	66.53	449.45
26.59	59.92	1009.97	70.09	438.22
26.06	64.05	1012	84.05	442.24
26.9	60.93	1007.1	67.32	435.87
21.44	62.96	1020.27	79.85	450.57
27.36	66.54	1011.31	45.3	436.69
26.81	56.57	1013.68	61.6	442.94
29.32	71.29	1008.34	51.51	432.17
24.96	65.18	1012.68	76.19	436.24
23.24	63.78	1017.1	63.8	446.95
30.69	74.16	1012.71	60.89	435.17
23.74	72.43	1007.99	91.36	437.55
30.8	73.17	1010.51	51.93	432.24
24.47	58.05	1011.27	71.7	446.93
27.09	49.3	1003.93	61	437.44
26.3	67.07	1006.26	63.79	433.72
24.03	45.87	1007.55	52.48	445.84
21.11	65.94	1009.83	71.91	448.77
24.96	68.12	1011.27	70.22	437.62
21.49	70.32	1009.07	92.25	443.04
30.97	74.22	1007.93	49.74	431.58
21.47	70.32	1011.72	88.36	440
29.58	66.51	1015.57	32.95	435.47
24.27	60.37	1005.13	77.16	437.78
30.01	62.34	1005.28	62.34	435.94
24.4	67.45	1015.63	57.1	435.47
24.2	59.07	1009.25	88.25	441.93
21.84	60.29	1017.23	66.89	454.4
28.04	69.14	1007.16	80.38	436.37
33.5	70.8	1008.99	57.24	433.19
20.73	69.94	1009.9	82.12	445.91
27.34	59.87	1012.06	59.04	448.26
22.49	61.27	1019.6	57.1	448.51
20.94	44.78	1008.14	35.7	465.57
31.87	68.67	1005.64	48.85	435.66
24.6	49.3	1003.72	72.26	439.46
23.09	60.95	1015.02	68.78	450.31
29.23	68.14	1004.31	81.46	428.87
26.3	71.94	1006.64	85.12	428.83
23.31	60.37	1005.17	82.75	438.52
30.86	70.32	1011.88	62.68	433.71
26.89	70.32	1012.39	87.17	435.56
20.78	58.86	1016.02	77.29	446.2
21.83	63.07	1011.57	87.02	443.1
30.24	73.9	1006.74	56.39	441.31
30.25	71.8	1010.87	60.4	437.28
20.77	43.77	1010.76	63.12	453.46
22.02	69.45	1013.84	75.75	440.26
25.55	71.64	1009.09	79.35	439.37
23.42	63.07	1011.72	75.81	444.23
20.84	65.06	1016.88	71.93	445.74
27.36	63.31	1013.7	51.58	440.4
23.03	65.12	1016.29	69.8	447.84
21.6	59.8	1016.9	76.59	450.14
25.2	63.76	1009.78	64.96	438.15
26.17	48.92	1009.87	34.43	440.09
21.18	70.02	1010.27	96.46	442.51
23.84	63.47	1012.54	76.33	444.48
20.71	46.63	1013.1	74.49	453.05
22.8	49.16	1006.4	77.05	439.65
31.44	79.74	1006.95	56.99	431.69
23.07	65.27	1013.24	58.38	443.42
23.19	67.07	1005.67	65.19	442.45
27.71	66.93	1016.85	58.77	447.06
26.22	67.45	1013.7	44.04	440.17
25.48	58.95	1017.02	51.16	440.42
29.63	69.71	1009.04	67.26	435.27
32.81	77.17	1009.17	53.13	430.53
20.78	60.84	1018.66	80.4	445.82
26.93	59.54	1004.02	75.5	437.58
26.01	74.33	1015.69	81.22	435.82
26.26	63.73	1010.45	70.61	442.18
27.75	66.54	1010.21	46.37	437.58
27.01	69.75	1009.78	81.29	442.57
32.78	71.22	1005.12	48.77	438.77
21.26	60.84	1018.43	78.83	446.08
26.64	62.44	1011.81	72.46	438.67
22.77	59.92	1009.67	94.09	437.9
24.95	64.33	1011.34	81.05	440.97
27.29	67.32	1013.92	33.41	437.26
28.57	75.33	1003.16	76.14	431.58
25.79	75.6	1017.46	75.63	434.65
21.04	50.32	1008.41	90.19	446.33
21.29	51.43	1011.31	90.12	452.94
32.14	75.08	1005.35	49.92	439.22
22.56	70.98	1005.66	95.95	440.81
24.45	68.63	1013.38	45.35	446.33
24.78	68.63	1013.96	43.7	448.43
37.11	68.94	1006.23	31.15	429.25
21.12	49.15	1021.29	52.9	456.92
26.19	69.34	1009.48	87.59	433.99
21.85	69.94	1010.89	79.4	443
20.54	68.12	1012.23	81.06	440.28
24.43	60.07	1015.59	59.99	444.71
30.19	66.54	1004.39	61.43	428.37
28.54	58.33	1013.9	49.4	439.28
20.34	59.8	1015.18	80.21	453.54
22.18	59.8	1016.77	73.16	453.24
22.72	69.13	1010.81	92.43	438.01
21.54	69.48	1011.04	80.48	443.15
33.79	69.05	1001.62	40.13	435.1
21.43	63.94	1017.28	57.49	449.02
28.9	68.12	1011.87	46.56	438.53
23.74	52.3	1008.88	76.34	444.4
32.06	75.33	1001.96	63.15	432.92
27.16	59.87	1011.78	58.84	446.38
28.67	66.25	1007.96	76.36	434.73
29.19	70.32	1008.28	55.42	427.9
32.07	71.29	1008.43	44.95	426.96
30.46	66.75	1017.81	54.48	432.45
27.23	44.05	1005.69	58.91	440.2
28.24	65.27	1013.43	48.74	439.36
26.9	69.59	1008.9	85.08	434.1
22.03	59.43	1006.88	82.05	442.9
27.13	69.45	1013.9	51.16	434.47
28.13	61.25	1013.12	62.57	436.61
26.84	71.94	1006.6	79.12	427.2
25.38	65.34	1012.87	62.49	447.41
25.12	77.95	1009.26	82.95	433.4
29.48	73.21	1000.67	79.35	433.53
31.06	67.17	1007.62	65.54	437.91
24.81	66.44	1011.19	69.96	435.79
20.65	41.67	1012.76	45.27	455.5
27.69	73.91	1005.23	75.71	435.08
27.01	52.3	1007.78	60.38	439.51
24.32	71.14	1011.71	71.65	435.34
27.98	58.33	1013.92	54.25	437.76
22.74	61.87	1009.66	55.03	444.59
24.74	69.13	1010.69	90.08	431.24
23.3	72.99	1008.54	92.11	437.62
25.84	67.83	1009.26	59.55	433.32
25.16	60.23	1011.21	68.31	444.98
22.58	58.12	1014.88	80.59	448.32
28.54	72.99	1007.42	67.87	432
27.6	67.25	1017.78	54.25	438.42
23.68	68.3	1017.93	84.16	438.65
26.68	62.91	1012.33	60.78	441.04
30.58	65.18	1011.61	37.43	437.17
30.76	73.17	1009.89	50.43	430.98
28.61	69.84	1004.24	67.74	429.91
25.21	64.63	1020.56	51.31	448.66
28.19	71.97	1008.85	84.67	438.8
27.06	77.17	1008.71	90.6	432.2
29.24	60.23	1009.62	59.71	438.24
23.41	74.99	1007.22	84.55	442.51
30.11	70.8	1008.57	69.25	432.33
32.07	67.83	1007.91	41.61	429.31
20.45	58.96	1014.53	65.36	454.26
24.01	60.84	1018.83	63.82	436.32
35.77	73.56	1006.36	36.31	430.14
24.6	63.78	1017.25	60.33	448.65
27.1	52.84	1006.28	53.85	439.08
26.49	59.44	1012.09	57.84	441.16
28.99	54.2	1012.79	41.9	442.6
25.16	77.3	1000.73	86.4	439.37
23.85	69.45	1013.99	60.6	439.67
25.14	60.93	1007.44	76.71	437.4
20.55	63.86	1015.12	73.98	447.54
28.37	63.31	1013.18	49.02	437.64
28.32	77.95	1014.61	77.17	436.97
21.75	58.79	1012.42	87.58	447.58
26.46	74.67	1016.65	84.44	431.65
20.34	46.63	1013.16	79.08	453.62
23.74	63.9	1014.73	81.9	445.47
29.33	52.84	1006.04	44.3	438.25
21.39	52.3	1009.52	88.67	447.77
25.79	63.9	1014.39	60.49	442.7
26.7	66.56	1005.31	71.97	430.21
23.09	70.47	1010.76	79.89	439.36
24.49	70.79	1005.51	88.65	430.54
28.57	62.26	1010.75	62.12	437.41
23.93	64.05	1013.09	86.02	440.66
20.53	65.06	1016.69	73.47	446.64
24.54	44.89	1010.05	59.13	445.11
26.32	69.71	1009.39	67.05	441.25
24.16	66.05	1016.45	73.27	443.75
26.9	69.59	1008.9	85.08	434.1
23.62	68.63	1013.18	50.57	447.3
26.39	66.05	1018.24	61.27	442.22
20.66	41.54	1014.68	79.7	461.55
26.1	58.9	1004.18	71.63	444.4
24.49	60.27	1018.96	72.62	440.87
23.27	67.9	1006.17	71.01	447.25
26.36	73.68	1013.99	86.44	430.39
28.72	76.86	999.31	71.74	431.74
24.91	52.3	1008.72	68.26	441.15
24.31	65.94	1011.5	61.61	442.69
30.57	58.9	1004.54	54.37	438.49
25.53	71.85	1009.19	74.7	431.26
30.7	67.69	1005.92	51.58	429.58
25.44	70.17	1000.65	91.89	433.02
24.43	58.95	1017.18	57.73	441.4
27.24	68.08	1013.23	51.96	445.25
25.7	69.45	1013.86	56.91	437.04
26.22	49.82	1015.48	55.8	454.2
27.01	52.3	1007.78	60.38	439.51
33.7	68.27	1007.16	50.41	427.4
21.12	63.91	1009.33	96.14	447.64
24.39	51.86	1014.92	59.98	447.7
29.48	59.27	1010.99	51.23	440.72
25.68	59.44	1012.33	67.29	444.36
21.05	63.09	1016.49	91.23	447.45
29.74	56.9	1007.15	41.91	438.76
30.26	59.22	1013.18	61.08	442.98
30.08	73.42	1011.17	63.86	434.95
28.16	61.47	1009.19	62.53	442.48
23.63	73.5	1011.46	89.39	438.21
28.05	62.6	1017.01	46.46	449.73
25.33	73.21	1002.19	97.24	433.43
27.2	65.12	1016.2	44.95	442.54
22.89	74.78	1009.79	81.57	443.7
24.4	41.1	1002.14	38.75	451.66
21.39	52.3	1009.2	79.77	446.87
25.18	69.23	1013.26	57.45	438.72
22.53	74.87	1009.91	93.21	444.69
31.65	66.25	1008.57	59.05	437.35
30.15	69.88	1007.2	73.67	434.75
31.28	75.08	1005.39	49.53	438.63
21.67	57.76	1018.32	68.21	452.56
25.85	75.08	1006.24	57.73	444.63
31.63	68.3	1014.8	42.02	426.86
25.38	74.67	1016.61	81.34	435.41
24.37	65.61	1014.5	65.67	443.13
25.24	63.47	1011.3	66.21	442.75
27.93	73.68	1015.41	49.95	435.95
25.68	46.21	1011.01	57.53	442.98
27.97	58.84	1002.25	57.88	446.11
27.34	59.87	1012.06	59.04	448.26
31.85	69.04	1008.35	46.09	434.79
24.54	48.06	1013.02	55.18	443.67
24.19	68.94	1007.37	70.83	439.52
20.92	49.15	1021.15	49.76	455.32
28.34	63.77	1013.7	61.13	439.75
27	73.17	1009.82	64.43	434.94
33.58	77.54	1010.19	53.49	433.75
22.29	43.79	1015.68	41.75	461.23
32.31	66.44	1009.6	63.92	428.44
23.19	45.61	1013.18	73.46	454.62
28.67	69.14	1008.24	72.68	433.79
28.91	58.33	1013.84	39.72	437.53
30.01	68.27	1006.88	51.67	428.6
21.83	57.85	1012.49	75.16	448.21
24.82	66.54	1010	60.36	440.88
24	75.23	1010.69	72.46	443.78
21.82	65.27	1013.86	72.81	447.43
25.56	74.99	1005.41	85.75	433.63
22.73	66.75	1018.13	84.06	437.93
30.61	67.69	1004.97	47.46	429.8
26.93	56.9	1006.25	77.79	444.7
23.28	48.92	1010.23	41.55	449.27
28.69	67.25	1017.71	44.6	436.21
24.83	62.4	1010.13	70.18	442.2
21.24	44.57	1008.72	72.57	447.03
25.54	61.08	1013.14	71.15	447.06
27.08	62.91	1011.9	62.58	442.91
28.15	71.25	1000.51	81.04	431.28
31.09	64.05	1011.32	61.14	440.62
24.57	49.5	1014.22	56.31	455.72
20.45	58.96	1014.53	65.36	454.26
25.6	63.76	1010.18	67.43	435.75
26.13	47.93	1002.81	66.19	441.28
29.5	72.86	1004.63	52.17	439.43
26.22	49.82	1015.48	55.8	454.2
30.94	64.44	1014.36	53.76	439.84
22.44	63.86	1020	64.83	447.3
25.03	57.5	1014.96	62.23	449.48
25.32	60.37	1006.19	73.94	438.5
23.74	49.5	1013.2	49.51	463.4
31.11	75.33	1002.32	64.25	433.37
27.18	71.06	1008.16	86.32	430.66
28.57	51.43	1012.02	47.79	450.04
26.16	67.9	1005.81	61.02	444.06
26.08	70.32	1012.32	89	434.24
28.8	71.77	1006.41	66.03	426.87
24.31	67.79	1010.64	76.15	444.72
26.6	61.41	1012.35	54.42	451.4
21.81	65.46	1013.97	52.16	444.66
31.38	70.83	1010.35	47.28	431.33
31.43	69.89	1014.8	56.22	426.15
22.26	60.37	1008.14	92.37	441.33
28.16	61.47	1009.19	62.53	442.48
20.4	54.9	1016.68	64.26	452.56
26.01	61.47	1009.54	75.01	435.78
24.55	58.86	1015.22	60.53	445.8
25.45	74.33	1015.53	80.95	435.12
24.4	69.94	1005.75	58.1	438.76
25.56	60.32	1016.28	59.84	445.01
30.17	64.79	1017.06	43.81	439.75
25.76	57.32	1011.93	43.61	440.26
23.29	62.91	1013.35	68.25	444.61
25.56	75.6	1017.37	69.31	442.2
21.98	58.79	1010.72	86.85	448.84
25.33	71.73	1009.78	77.78	435.23
26.9	69.59	1008.9	85.08	434.1
31.02	69.51	1011.16	47.64	431.15
24.43	58.95	1017.18	57.73	441.4
22.89	48.98	1014.55	48.21	448.56
32.21	68.3	1014.94	49.38	429.66
22.66	63.73	1013.24	83.95	444.41
25.36	61.41	1011.89	55.64	452.29
26.11	62.44	1010.68	72.59	438.87
23.81	66.51	1016.96	70.16	438.32
31.41	76.09	1007.68	70.49	430.81
20.55	65.46	1013.87	58.09	448.83
21.62	50.05	1007.2	92.9	444.16
23	49.5	1014.15	66.68	454.44
30.08	73.42	1011.17	63.86	434.95
23.43	71.97	1009.42	94.27	442.19
24.66	58.86	1013.86	56.39	444.42
21.02	61.5	1008.52	77.74	448.08
27.56	65.59	1010.88	66.47	439.64
24.2	60.77	1016.92	71.65	439.13
25.38	72.24	1010.76	89.64	432.3
31.73	73.42	1010.8	61.81	430.46
23.83	50.32	1008.41	72.23	445.17
28.36	69.88	1007.75	84.17	434.03
24.47	48.6	1002.49	75.04	442.08
24.05	67.83	1009.35	63.8	442.53
30.04	67.25	1017.65	52.84	435.17
27.9	63.13	1011.8	70.04	439.76
22.1	68.12	1012.71	79.77	440.08
27.54	75.6	1018.26	57.89	440.87
20.31	49.69	1011.57	69.03	455.37
30.98	71.29	1008.78	47.7	432.99
32.66	73.68	1014.64	40.88	425.17
21.25	67.71	1006.9	55.76	444.98
26.89	70.32	1012.39	87.17	435.56
28.13	56.9	1007.17	51.66	436.95
23.76	70.32	1012.13	78.84	434.64
25.37	44.89	1009.27	63.06	442.38
23.89	50.16	1004.88	73.94	444.99
30.66	70.98	1007.6	72.08	435.66
27.25	50.05	1006.53	60.64	439.63
25.79	75.6	1017.46	75.63	434.65
22.42	59.43	1007.12	90.56	440.99
25.11	58.79	1015.99	60.55	442.34
25.21	51.43	1006.43	78.55	439.01
22.31	51.19	1009.38	79.72	444.74
24.88	51.43	1011.28	67.38	441.03
28.86	73.67	1006.65	68.23	431.15
25.86	61.08	1013.51	67.5	449.67
30.29	71.58	1010.01	54.03	434.27
24.05	72.24	1011.32	88.94	437.81
23.76	74.22	1009.2	92.98	437.47
24.92	63.86	1019.19	59.24	440.93
22.79	50.78	1008.65	58.39	447.12
27.01	63.78	1016.72	47.89	442.6
21.83	41.1	1001.91	41.79	453.38
29.05	71.85	1008.6	78.69	428.39
23.36	59.15	1013.71	86.64	442.53
23.35	47.01	1015.03	73.9	456.3
26.17	59.92	1010.01	73.75	444.96
28.15	72.99	1007.62	70.03	431.83
30.74	71.77	1006.24	53.38	434.89
21.91	63.76	1009.85	76.8	445.04
32.38	73.91	1004.05	61.69	430.17
23.58	58.82	1009.68	81.38	445.01
26.56	65.59	1012.6	64.25	443.66
24.61	69.68	1012.06	92.47	438.51
23.56	66.49	1012.21	53.86	441.92
25.42	66.05	1016.74	68.92	442.6
26.71	70.4	1007.59	82.63	432.64
24.2	68.67	1006.72	78.08	444.09
28.94	62.26	1010.64	50.41	436.04
23.4	65.06	1014.32	67.38	442.7
23.44	62.52	1016.46	67.21	447.19
21.11	41.67	1012.44	52.86	460.33
32.16	66.25	1008.17	56.88	434.5
20.51	68.08	1012.73	78.05	445.96
25.07	60.27	1018.13	70.33	439.52
30.2	74.34	1004.17	74.77	431.77
22.48	50.05	1005.55	82.36	442.56
22.3	50.78	1008.85	81.27	449.86
25.54	61.08	1013.77	69.64	448.57
25.46	70.32	1010.65	64.7	433.08
30.93	61.5	1009.81	41.46	437.35
29.43	66.75	1017.63	42.72	434.6
26.2	72.24	1011.3	78.29	432.65
25.85	75.08	1006.24	57.73	444.63
26.05	44.89	1009.83	56.36	443.18
21.6	66.86	1013.02	54.19	450.84
26.51	50.05	1006.75	65.34	440.22
31.26	76.09	1006.66	63.91	430.36
26.19	69.34	1009.48	87.59	433.99
26.82	69.23	1013.28	50.86	436.36
22.36	59.44	1013.1	84.74	446.75
34.33	69.05	1000.89	37.9	430.56
22.58	43.79	1015.66	44.18	460.3
27.66	59.21	1013.12	51.58	438.57
26.86	72.58	1009.22	88.39	428.69
26.3	59.07	1007.84	78.32	441.94
32.43	68.31	1010.09	42.22	439.75
30.05	56.9	1007.02	41.96	437.55
27.11	48.6	1002.78	53.39	439.4
30.64	74.87	1009.44	59.01	437.43
21.12	63.91	1009.33	96.14	447.64
26.2	71.14	1007.92	72.95	431.7
32.88	72.29	1008.5	62.74	431.74
25.99	59.54	1007.78	74.48	441.32
29.88	68.08	1011.14	55.78	429.33
24.54	60.29	1017.42	58.94	447.67
28.46	49.16	1004.61	38.1	438.02
25.77	69.04	1009.66	65.49	445.35
26.44	54.2	1012.65	48.02	444.78
20.45	58.96	1014.53	65.36	454.26
29.13	47.93	1002.5	49.1	435.61
21.69	57.17	1011.75	82.63	446.61
28.62	69.98	1013.3	68.53	432.11
25.4	69.59	1008.58	82.22	432.58
23.5	50.23	1017.51	75.15	457.51
27.5	49.3	1004.02	59.23	439.77
28.43	69.59	1008.79	73.33	439.26
32.67	67.83	1007.81	42.16	425.75
21.67	57.76	1018.32	68.21	452.56
30.24	68.3	1016.21	48.25	431.82
25.6	56.9	1006.35	81.58	437.82
26.85	66.86	1006.78	69.4	438.26
22.49	61.47	1009.14	90.23	437.01
22.45	63.77	1014.57	87.44	444.26
25.1	61.47	1007.84	75.75	447.27
29.05	70.32	1011.33	72.5	437.16
23.62	67.45	1014.63	59.8	439.45
28.42	73.4	1011.39	62.72	438.25
34.62	69.05	1000.68	38.35	425.41
32.38	67.17	1006.97	60.04	438.67
27.01	67.98	1006.01	67.98	434.65
24.54	48.06	1013.02	55.18	443.67
25.97	57.32	1012.13	47.48	442.73
21.43	46.97	1013.94	61.25	457.68
26.39	66.05	1018.24	61.27	442.22
25.64	63.47	1012.33	68.35	442.62
28.99	68.24	1008.75	66.57	428.28
26.17	66.54	1002.23	75.6	433.81
23.19	49.82	1014.59	70.52	451.08
23.63	60.93	1006.41	83.06	439.9
29.1	76.2	1006.28	60.22	435.97
31.87	70.94	1006.94	50.78	429.41
22.61	44.05	1005.69	76.74	443.45
22.59	59.43	1005.85	84.02	442
29.79	68.24	1009.19	65.49	428.44
22.1	65.06	1014.56	71.5	442.18
29.12	73.06	1009.98	80.21	434.9
28.85	59.27	1011.69	51.8	440.3
20.48	51.43	1007.4	90.7	448.03
26.38	65.12	1016.1	47.57	441.07
29.03	43.21	1011.83	65.23	434.11
21.79	61.45	1011.11	91.78	446.99
24.04	68.94	1007.62	69.11	437.13
21.86	64.45	1015.83	63.36	457.8
28.44	69.4	1003.98	73.51	433.44
24.23	58.79	1009.8	75.75	444.01
24.26	69.51	1013.43	53.23	442.56
24.04	59.43	1007.6	76.98	437.51
28.86	73.4	1011.37	58.76	439.33
26.81	61.47	1009.68	68.34	443.66
20.32	39.72	1002	51.71	458.8
30.21	75.33	1002.24	66.71	431.46
30.82	78.87	1012.06	70.69	432.01
25.99	63.07	1012.5	64.81	442.16
24.34	62.96	1019.7	61.44	446.09
31.13	67.45	1015.02	41.34	435.14
30.32	74.22	1008.31	53.14	429.36
24.8	66.51	1016.74	65.72	441.34
25.25	58.46	1015.54	70.76	444.05
26.66	73.56	1006.9	99.27	433.62
24.35	66.49	1012.48	62.12	439.15
21.42	43.79	1015.76	43.08	462.19
23.64	63.31	1014.5	61.83	440.7
26.88	79.74	1006.54	93.7	434.77
26.75	56.57	1013.76	57.93	443.92
24.97	58.95	1017.19	56.24	440.03
24.14	59.87	1018.47	57.76	444.04
28.57	51.43	1012.02	47.79	450.04
26.78	66.54	1010.14	49.01	440
