AT	V	AP	RH	PE
30.97	67.9	1005.98	55.6	428.26
26.31	48.6	1002.64	60.04	440.06
13.43	43.69	1016.21	73.01	475.36
25.65	68.08	1011.27	75.26	435.91
30.96	71.77	1006.26	52.76	425.66
14.28	39.39	1013.82	77.52	469.92
26.91	74.99	1005.64	78.98	437.06
23.22	59.15	1014.58	75.18	443.7
9.2	39.82	1013.19	91.25	482.89
19.44	39.53	1006.99	63.18	457.09
29.19	70.32	1008.28	55.42	427.9
24.03	45.87	1007.55	52.48	445.84
23.53	68.94	1007.53	69.17	437.48
21.9	47.43	1006.8	60.48	452.13
28.76	66.56	1006.07	62.41	432.3
24.12	58.66	1011.55	58.96	450.69
21.46	50.59	1016.75	67.14	453.67
7.33	41.16	1023.17	92.43	466.16
25	69.71	1009.23	80.92	438.38
18.42	58.95	1016.95	86.77	452.1
9.24	41.4	1030.72	87.36	476.9
19.09	42.44	1012.93	63.59	461.84
11.63	40.55	1022.89	87.12	474.67
22.46	58.49	1011.5	70.54	448.46
21.04	65.46	1017.22	63.02	452.12
5.51	41.03	1022.28	84.5	491.84
10.87	44.71	1021.38	58.22	484.63
24.86	44.05	1005.69	66.65	447.2
23.68	51.3	1011.86	71.24	451.67
13.98	54.3	1015.58	74.91	466.52
26.72	56.9	1007.12	58.54	435.16
30.36	71.8	1010.9	63.27	437.4
25.84	67.83	1009.26	59.55	433.32
27.45	66.25	1009.3	77.58	437.37
32.73	69.88	1007.86	46.95	434.32
14.62	44.84	1023.41	85.17	464.51
25.43	70.17	1000.46	87.84	436.43
29.26	67.17	1006.6	70.58	436.42
24.6	48.78	1018.1	73.71	442.23
11.04	41.74	1022.6	77.51	477.2
11.82	41.67	1012.94	84.51	476.73
14.23	46.18	1017.39	87.29	463.86
24.3	69.23	1013.17	59.91	440.56
28.37	67.07	1005.65	56.13	435.94
12.04	40.78	1025.21	85.97	463.51
11.97	45.51	1016.84	81.47	472.82
26.48	51.43	1006.76	74.3	438.1
17.7	50.88	1015.44	89.57	456.78
23.24	51.95	1006.21	78.08	448.5
27.06	70.47	1007	72.37	430.82
13.58	49.83	1008.9	86.8	465.82
27.27	72.58	1009.25	89.31	428.93
17.3	47.45	1010.29	87.13	448.79
18.15	41.67	1012.75	52.69	464.44
27.17	67.17	1006.76	81.59	431.73
18.18	50.16	1010.22	99.73	451.14
26.85	57.19	1007.9	60.04	438.01
20.25	58.59	1012.99	65.98	452.18
6.86	41.38	1021.35	90.78	487.49
7.16	38.56	1019.17	70.1	486.12
23.34	45.61	1012.73	74.09	455.82
12.38	45.51	1016.15	81.37	470.46
23.21	62.44	1011.78	76.66	442.47
21.03	44.78	1007.99	36.82	459.72
18.85	41.1	1001.95	61.75	462.4
25.02	59.44	1012.49	73.65	444.08
7.09	39.37	1020.07	73.26	487
22.9	49.3	1003.45	80.95	441.77
21.95	68.08	1012.91	69.36	443.93
30.9	73.42	1011.21	65.32	433.44
29.05	65.74	1013.29	60.02	440.74
14.14	43.34	1017.1	81.77	464.36
25.47	56.89	1013.02	63.21	440.38
19.67	60.77	1017.33	88.13	444.87
21.85	69.94	1010.89	79.4	443
30.47	77.3	1002.13	63.7	434.68
20.24	56.03	1019.78	59.8	460.76
29.95	73.42	1011.44	66.32	432.81
13.08	43.14	1019.39	99.74	467.06
25.95	59.92	1010.05	76.05	443.93
6.26	41.31	1002.04	87.54	485.57
14.54	46.18	1015.29	94.48	463.03
22.29	56.89	1014.39	84.89	441.9
4.78	42.85	1013.39	93.36	481.47
19.89	68.08	1012.65	80.25	448.71
26.53	65.18	1012.77	64.37	437.39
21.35	57.76	1017.36	73.1	452.57
14.38	44.84	1024.59	81.68	471.6
9.14	40.6	1015.34	88.91	483.57
33.37	79.05	1007.19	62.64	430.42
20.55	68.63	1012.5	67.07	453.47
13.82	41.62	1011.48	77.66	454.88
16.65	46.18	1010.6	95.69	465.6
24.1	52.84	1006.47	47.58	444.69
8.25	41.26	1020.59	91.84	475.17
31.06	67.17	1007.62	65.54	437.91
10.36	43.67	1012.16	77.04	478.27
18.79	49.15	1021.69	70.16	458.75
24.92	63.94	1017.7	44.92	441.07
22.98	73.17	1011.94	90.13	438.5
29.17	64.79	1016.43	61.05	441.2
17.43	63.09	1019.87	92.77	449.36
14.6	42.32	1015.71	77.03	464.67
21.86	60.27	1016.06	90.48	446.31
21.25	44.05	1005.69	81.87	448.43
15.39	39.31	1008.78	66.67	461.39
9.35	41.03	1021.33	66.75	482.16
13.8	39.39	1013.85	81.95	471.7
8.42	42.28	1008.4	87.78	481.91
12.47	45.01	1017.8	95.25	467.18
13.73	45.08	1023.55	81.64	470.35
29.58	66.51	1015.57	32.95	435.47
14.56	47.45	1009.52	91.14	451.95
22.24	41.1	1001.96	42.6	451.95
21.39	52.3	1009.2	79.77	446.87
22.64	70.98	1005.71	95.65	441.99
15.82	44.88	1018.59	78.88	461.9
23.55	65.12	1016.23	66.65	446.44
13.18	40.73	1017.62	94.4	465.96
29.17	64.79	1016.43	61.05	441.2
22.99	46.21	1010.71	60.11	444.36
29.5	72.86	1004.63	52.17	439.43
15.57	38.78	1013.51	95.38	463.47
13.83	40.2	1013.28	90.44	465.53
17.4	43.14	1018.51	75.31	457.59
12.43	41.62	1011.87	80.57	460.61
28.29	47.93	1002.6	53.23	437.13
31.44	79.74	1006.95	56.99	431.69
27.45	66.25	1009.3	77.58	437.37
27.77	51.43	1006.58	69.01	438.7
22.58	43.79	1015.66	44.18	460.3
26.85	63.56	1013.25	52.84	444.39
26.96	72.86	1004.86	59.17	441.12
22.43	63.21	1012.06	84.75	447.98
8.16	39.72	1020.54	82.11	480.21
9.66	40.05	1015.78	89.06	481.14
31.41	74.16	1011.1	57.05	434.88
29.23	69.59	1009	71.41	437.95
9.15	39.61	1018.11	75.29	474.88
20.21	59.14	1016	70.38	448.79
28.1	61.02	1011.28	59.05	437.5
12.88	38.53	1010.95	87.16	466.92
18.95	42.23	1013.01	79.4	462.73
29.52	64.79	1017.53	44.83	439.6
9.73	38.56	1017.18	61.81	479.78
31.04	74.67	1015.85	43.32	435.17
18.39	67.71	1003.77	92.48	444.63
8.96	40.02	1031.21	82.32	475.47
9.19	40.62	1017.78	68.91	475.42
5.17	39.33	1009.68	94.19	485.46
10.22	39.64	1010.72	63.05	477.22
28.62	79.74	1008.12	65.39	436.12
28.11	69.84	1004.68	67.08	427.33
25.99	63.07	1012.5	64.81	442.16
15.79	50.88	1014.58	99.9	460.19
22.57	62.4	1009.77	86.05	444.69
13.04	45.09	1013	87.68	467.44
29.55	72.29	1007.94	84.45	430.98
12.95	43.71	1025.63	90.7	469.15
7.8	43.65	1018.92	60.77	479.78
14.69	35.71	1015.78	57.34	467.39
15.85	49.69	1015.33	89.24	469.4
18.41	42.04	1011.69	64.88	465.64
21	66.86	1013.06	59.7	451.89
25.84	67.83	1009.26	59.55	433.32
26.68	59.92	1009.94	70.57	438.67
22.61	50.32	1008.41	79.4	444.74
18.93	59.39	1013.92	68.78	450.14
17.75	55.5	1020.15	81.26	459.43
23.36	73.18	1011.96	89.15	435.85
29.54	72.29	1011	42	443.79
26.66	64.27	1012.83	58.88	437.87
28.29	47.93	1002.6	53.23	437.13
21.96	59.8	1016.72	72.6	452.48
21.9	63.13	1011.54	81.83	447.4
29.03	67.79	1010.67	55.42	444.09
12.93	43.13	1014.91	55.7	474.88
15.77	39.82	1013.01	79.1	468.78
18.68	52.84	1004.65	88.27	450.19
10.57	36.71	1022.11	82.39	472.62
22.32	48.41	1008.68	79.11	445.36
22.46	58.33	1013.21	68.68	445.9
13.09	41.62	1011.82	83.14	457.29
12.72	40.6	1013.45	86.16	471.23
25.72	66.86	1007.47	69.14	439.97
25.64	50.05	1006.97	67.72	440.86
14.89	35.71	1015.1	55.11	469.37
30.83	77.3	1001.7	57.85	435.87
7.71	38.06	1021	83.47	482.78
23	63.78	1015.85	70.46	444.62
16.69	50.9	1013.21	84.98	460.75
29.69	47.93	1002.85	44.76	438.09
13.83	41.49	1020.11	87.29	469.57
20.64	49.21	1014.86	58.47	454.2
24.42	57.32	1011.46	55.92	443.94
19.64	46.33	1013.33	98.99	451.45
20.48	51.43	1007.4	90.7	448.03
29.44	64.33	1011.4	61.78	442.32
15.93	25.88	1009.45	72.83	462.7
22.1	74.87	1009.4	85.78	442.83
24.84	71.73	1009.84	82.41	436.36
9.07	36.3	1015.26	56.81	479.98
27.11	48.6	1002.78	53.39	439.4
7.64	39.85	1012.78	88.09	481.53
20.14	46.33	1013.24	83.39	453.35
26.31	52.09	1013.39	53.59	447.04
17	45.09	1013.52	88.32	458.94
15.15	37.64	1014.37	89.82	463.98
12.75	39.85	1012.51	62.37	475.61
28.82	65.71	1014.24	54.3	449.18
27.27	67.9	1006.36	62.12	436.64
25.69	62.26	1011.38	74.08	436.36
9.48	44.71	1019.12	66.43	478.42
28.6	71.22	1003.15	58.33	443.01
25.11	58.79	1015.99	60.55	442.34
6.52	35.57	1025.37	78.32	486.06
11.21	41.06	1021.75	77	474.03
22.36	58.79	1016.69	73.6	445.76
22.89	65.34	1015.53	61	450.53
13.08	41.74	1020.75	64.44	474.81
15.34	36.99	1007.87	94.59	464.58
13.98	40.71	1022.72	71.83	474.46
28.39	65.51	1014.52	66.48	438.78
6.69	43.65	1020.14	69.55	482.57
26.08	70.32	1012.32	89	434.24
25.45	57.32	1011.7	47.09	441.3
28.42	75.23	1010.25	56.8	435.64
18.5	46.93	1015	66.81	455.63
13.52	42.07	1017.91	90.21	464.07
24.76	63.07	1012.73	70.39	443.04
14.05	40.71	1016.36	68.58	465.74
19.7	54.42	1011.83	89.86	450.48
31.74	79.74	1007.07	61.47	431.72
16.92	50.9	1013.27	82.97	460.86
27.41	74.67	1016.57	80.16	429.21
24.49	70.79	1005.51	88.65	430.54
16.22	37.87	1022.36	83.13	461.06
27.08	66.05	1017.33	54.68	439.47
23.63	60.93	1006.41	83.06	439.9
26.12	75.6	1017.41	72.31	439.68
27.05	77.95	1009.57	76.56	434.09
17.57	46.21	1014.09	80.81	453.29
25.35	63.21	1012.31	80.16	442.23
27.59	71.97	1008.64	88.22	437.33
30.63	53.3	1004.91	53.3	430.27
28.94	71.64	1006.59	69.24	438.96
10.04	41.62	1013.36	95.17	463.87
26.55	73.67	1005.74	79.41	433.44
32.18	65.74	1010.89	46.52	435.58
32.16	71.32	1005.5	60.23	434.01
14.66	43.13	1014.97	46.31	467.87
20.34	46.63	1013.16	79.08	453.62
25.72	66.86	1007.47	69.14	439.97
18.26	60.95	1016.94	78.91	457.03
18.23	58.96	1015.55	69.61	459.12
23.68	59.27	1010.75	83.82	440.44
25.09	69.68	1012.18	91.33	439.77
20.68	63.86	1015.73	74.36	447.84
25.17	72.39	1001.69	90.51	432.45
12.85	41.14	1027.04	86.29	464.86
13.51	40.89	1011.03	84.83	471.99
9.27	42.02	1004.29	95.05	474.93
17.9	43.72	1008.64	74.73	452.55
27.21	64.05	1010.08	76.69	442.37
12.27	41.17	1019.39	52.18	473.84
29.98	76.09	1007.62	75.6	432
22.36	59.44	1013.1	84.74	446.75
7.97	39.04	1018.51	65.17	483.3
26.11	47.43	1009.01	56.09	445.36
23.41	54.42	1012.86	70.12	454.68
21.14	69.94	1008.87	79.74	440.69
18.32	45	1022.67	46.38	471.43
29.05	75.6	1017.63	51.16	439.14
30.26	59.22	1013.18	61.08	442.98
23.74	72.43	1007.99	91.36	437.55
10.25	37.14	1013.14	70.73	474.37
5.49	40.81	1014.43	90.41	487.36
27.76	65.59	1010.8	67.29	439.03
27.22	66.49	1013.45	42.41	437.24
14.13	43.7	1015.94	80.89	469.28
24.44	69.13	1011.1	87.62	434.34
23.82	60.32	1016.61	75.29	445
19.11	60.29	1017.1	76.62	454.16
16.02	39.54	1007.73	72.81	466.15
23.96	51.3	1011.81	71.81	451.11
4.31	38.5	1011.75	82.08	492.92
24.4	41.1	1002.14	38.75	451.66
13.16	40.71	1021.99	77.91	475.87
24.48	66.25	1009.42	88.17	441.07
15.8	41.1	1003	77.36	465.87
14.68	43.99	1023.36	86.79	461.91
6.16	39.48	1004.85	59.68	484.55
28.44	69.84	1003.25	68.24	426.69
17.32	44.34	1019.52	56.24	468.8
5.7	40.62	1016.07	84.94	482.82
13.03	41.26	1022.17	79.79	466.02
17.55	48.78	1016.81	91.27	455.11
12.65	44.03	1007.13	85.23	466.01
27.14	75.23	1011.47	63.14	439.33
12.19	40.05	1014.77	84.39	473.92
25.2	65.59	1013	71.34	439.14
28.33	78.92	1011.15	70.04	432.67
14.42	41.16	1004.32	88.42	467.25
13.38	40.12	1013.92	96.96	468.15
10.54	34.03	1018.71	74	478.77
10.33	44.92	1025.34	85.67	476.99
15.55	42.03	1017.41	74.58	460.84
31.55	69.75	1010.12	58.36	435.01
26.08	57.32	1012.2	47.06	441.32
9.52	39.61	1021.18	73.78	478.79
25.8	44.57	1008	52.56	450.48
24.02	77.54	1008.33	83.92	438.52
22.63	58.49	1010.94	72.7	448.38
8.42	40.64	1022.35	96.38	476.29
12.82	48.14	1017.47	81.45	467.48
10.56	39.13	1010.19	87.12	463.14
21.59	66.54	1004.88	90.54	441.71
25.41	65.12	1016.01	53.39	442.86
22.07	58.95	1017.98	75.83	442.4
14.64	39.31	1008.84	79.3	462.72
22.19	62.96	1019.54	67.96	453.03
25.43	70.17	1000.46	87.84	436.43
9.15	39.61	1018.69	84.47	475.64
25.2	65.59	1013	71.34	439.14
9.69	40.46	1019.1	71.91	472.16
12.02	39.69	1006.05	84.66	470.17
19.09	43.14	1012.34	45.75	463.3
21.96	58.79	1010.51	87.32	448.89
15.54	41.96	1011.78	97.46	467.1
2.34	39.42	1028.47	69.68	490.34
24.26	42.8	1013.72	61.62	459.65
4.16	35.47	1017.72	88.49	486.7
16.44	53.16	1014.82	75.29	458.49
12.57	41.79	1014.99	87.8	461.88
21.24	63.47	1011.86	97.02	442.94
8.96	40.05	1015.91	89.4	467.24
20.37	69.48	1011.04	84.31	445.81
21.31	49.39	1020.18	71.35	455.34
13.72	34.03	1018.57	65.95	469.25
26.33	64.45	1013.12	43.31	450.67
31.63	68.3	1014.8	42.02	426.86
20.92	70.02	1010.23	95.58	444.64
14.35	49.83	1006.39	91.23	462.54
11.55	40.6	1014.44	87.06	475.14
9.39	40.11	1029.14	77.29	473.05
17.69	44.34	1019.31	61.12	464.13
31.46	70.79	1003.54	59.51	425.68
24.79	75.6	1017.07	68.23	440.05
18.34	45.64	1019.05	82.53	460.58
13.35	39.64	1010.1	93.3	471.69
16.07	65.46	1013.88	87.11	450.54
16.39	41.67	1012.96	61.07	467.68
16.61	50.9	1013.18	85.26	460.35
29.79	67.69	1006.86	55.93	428.71
6.9	40.71	1021.78	94.8	471.43
15.03	42.44	1014.25	94.52	464.91
25.71	71.14	1010.02	66.39	432.46
29.63	66.75	1018.08	58.46	433.26
6.94	39.61	1017.74	81.43	480.07
27.96	77.24	1007.23	78.51	433.35
15.36	41.35	1002.4	91.67	465.01
28.12	44.89	1009.18	47.14	441.13
27.31	64.44	1014.65	57.27	442.77
22.72	69.84	1005.96	83.9	436.7
28.81	56.86	1005.82	56.86	434.08
27.37	70.72	1009.77	67.87	441.9
24.88	63.31	1014.23	55.76	441.54
16.12	45.87	1008.15	86.12	457.41
19.41	67.32	1012.34	78.8	446.71
26.88	73.56	1004.85	94.36	430.63
27.6	69.34	1009.63	71.58	440.6
24.58	71.94	1006.85	89.02	433.99
18.23	45.01	1012.24	73.86	454.06
9.28	41.38	1021.96	72.22	486.18
18.81	45.01	1015.28	65.91	457.85
8.95	36.18	1014.08	76.94	478.07
18.4	44.06	1017.36	70.88	456.8
21.96	59.8	1016.72	72.6	452.48
9.7	40.11	1026.61	75.48	473.97
12.58	39.72	1017.85	57.74	471.24
24.16	65.06	1013.88	58.96	442.32
17.44	44.88	1018.05	68.35	465.72
17.85	46.48	1007.79	83.59	458.16
10.03	41.79	1020.35	66.42	475.42
10.81	44.63	1020.61	88.29	473.86
18.05	56.03	1020.69	77.87	459.09
10.15	43.41	1018.4	82.07	473.43
17.77	43.72	1009.01	77.7	456.34
20.74	58.12	1015.43	77.88	449.91
17.16	53.16	1013.2	82.85	456.93
11.22	43.13	1017.24	80.9	473.93
12.14	45	1023.9	89.2	476.6
28.75	64.69	1007.1	60.37	437.94
30.33	70.36	1006.72	70.31	438.47
21.85	69.94	1010.89	79.4	443
6.79	40	1019.01	81.83	480.83
28.85	71.32	1009.09	76.9	435.13
13.69	43.22	1009.94	74.64	466.72
8.11	42.18	1014.82	93.09	473.62
23.4	72.99	1009.48	88.82	438.51
6.92	43.13	1018.26	89.23	486.36
23.97	44.57	1007.35	62.71	448.17
16.54	42.86	1014.85	78	465.26
10.18	43.5	1022.84	88.7	476.91
20.14	46.93	1014.66	64.22	453.99
22.61	42.8	1014.24	69.71	460.26
15.21	35.4	1016.31	58.26	468.18
30.96	64.44	1013.63	49.64	437.61
22.05	48.14	1015.81	69.94	447.37
23.92	66.54	1009.93	62.37	441.9
16.37	43.5	1021.26	72.4	459.18
24.39	58.41	1013.65	80.93	445.39
22.47	48.6	1002.33	63.23	445.98
9.59	38.56	1017.52	61.89	481.05
8.46	40.8	1023.57	81.27	485.06
17.82	56.89	1014.24	77.73	453.83
19.08	46.93	1010.6	75.21	454.45
25.76	63.94	1018.49	42.14	445.78
13.56	43.67	1011.34	94.02	467.09
27.67	59.14	1016.51	61.2	433.37
26.01	61.47	1009.54	75.01	435.78
24.24	71.58	1010.15	91.14	437.75
24.85	58.05	1011.5	70.12	444.53
25.64	63.87	1017.14	49.25	444.34
28.02	71.77	1006.5	72.41	428.58
18.8	44.71	1016.56	31.29	459.85
26.71	77.95	1012.13	77.5	433.47
10.03	41.79	1020.35	66.42	475.42
12.35	41.38	1021.99	55.38	474.94
6.49	43.65	1020.41	72.78	484.94
24.34	59.54	1004.01	87.07	440.63
11.1	44.85	1014.27	65.08	477.03
26.96	72.58	1009.23	89.62	429.03
21.05	58.33	1013.14	66.34	447.66
18.88	65.94	1010.43	85.54	445.61
7.62	44.71	1020.56	69.96	486.07
19.11	44.85	1014.76	45.86	464.66
24.11	68.3	1017.33	79.16	432.62
12.27	49.83	1007.75	92.02	467.1
12.04	41.58	1018.02	88.91	464.45
24.65	71.98	1006.46	91.11	431.77
19.74	67.71	1007.68	64.02	446.1
21.36	59.54	1007.99	92.62	446.09
23.26	64.05	1012.96	88.31	442.75
7.14	44.71	1019.98	71.9	487.71
24.14	63.21	1012.28	89.08	440.74
24.93	47.01	1015.12	64.8	455.39
24.65	52.36	1014.76	66.63	455.68
27.38	69.4	1004.57	74.12	434.47
6.43	36.08	1022.73	85.03	486.39
15.75	39.99	1007.02	77.44	464.95
24.77	57.17	1010.66	73	441.12
28.35	70.32	1009.22	47.13	427.21
13.26	41.74	1021.89	63.32	473.44
7.26	40.69	1020.43	90.22	474.91
15.21	50.88	1014.24	100.11	460.56
10.8	41.62	1012.84	93.84	462.84
25.6	66.48	1006.16	69.34	435.12
23.84	49.21	1013.1	44.72	445.44
20.79	68.28	1001.42	76.77	445.83
19.69	56.65	1020.79	66.94	457.17
6.22	38.68	1017.87	69.41	483.55
13.11	38.73	1005.89	89.02	473.38
25.51	67.69	1004.53	80.03	433.02
10.8	41.62	1012.84	93.84	462.84
28.65	70.32	1008.46	58.13	433.45
28.36	60.23	1010.05	53.03	441.08
14.28	42.74	1028.79	70.67	467.22
18.92	62.26	1012.05	85.99	451.51
25.38	65.34	1012.87	62.49	447.41
15.17	36.71	1013.5	77.44	471.93
8.82	34.69	1026.81	82.54	481.44
23.72	58.62	1016.65	69.1	447.49
30.04	67.25	1017.57	38.14	434.83
25.14	49.02	1007.56	79.02	438.53
26.8	72.58	1009.22	89.03	431.18
20.19	62.26	1011.37	89.69	443.58
14.74	43.99	1023.13	86.31	461.82
13.32	44.9	1007.72	78.64	466.3
19.72	66.51	1015.07	74.7	458.07
25.48	60.29	1017.55	51.22	443.77
29.15	69.48	1008.68	55.78	430.54
15.83	52.75	1024.3	58.34	458.6
26.37	69.84	1002.71	83.51	428.6
10.07	40.92	1021.84	84.18	471.71
30.13	68.94	1005.88	40.71	441.78
14.46	44.78	1007.64	67.03	459.31
30.18	61.5	1009.8	36.81	436.92
8.48	38.5	1013.5	66.51	485.29
25.11	58.79	1015.99	60.55	442.34
4	39.9	1009.64	97.16	490.79
22.01	60.84	1017.55	83.82	441.9
24.78	57.19	1008.08	65.4	443.62
24.6	48.78	1018.1	73.71	442.23
10.74	44.85	1014.25	71.61	476.83
12.87	39.3	1019.26	71.55	471.48
4.99	41.03	1022.33	83.11	493.16
26.02	74.78	1010.04	72.78	439.82
14.63	41.23	998.96	86.4	466.36
9.03	40.71	1025.98	81.94	484.97
23.19	58.82	1009.96	81.05	446.44
21.33	50.32	1008.58	85.3	442.44
20.6	65.12	1015.53	71.57	452.86
15.98	42.99	1008.24	83.78	467.42
20.61	63.86	1015.43	73.86	446.34
28.68	70.32	1008.51	45.73	430.48
23.14	58.18	1008.89	81.82	444.51
14.87	41.2	1016.27	70.51	467.01
14.38	40.73	1017.48	90.64	462.98
28.86	49.3	1003.93	52.85	435.75
13.32	38.73	1005.37	88.48	472.33
7.47	40.64	1020.47	94.8	478.08
15.95	42.24	1017.71	69.32	465.35
12.45	40.1	1015.4	82.61	473.63
24.32	66.25	1009.09	91.89	444.93
31.09	74.22	1007.56	46.36	430.3
27.52	66.48	1004.99	52.54	429.67
13.25	34.03	1018.94	72.1	470.46
30.07	69.82	1010.39	57.53	437.38
6.1	40.07	1020.21	67.24	494.43
25.95	59.92	1010.05	76.05	443.93
8.94	41.38	1021.5	79.45	479.95
22.51	66.49	1014.59	63.03	453.08
27.58	65.27	1013.51	50.43	441.3
22.52	67.32	1011.4	66.2	443.49
14.6	42.32	1015.71	77.03	464.67
18.41	44.9	1008.97	73.81	453.12
5.09	42.85	1013.78	91.34	481.24
22.64	59.27	1012.58	83.55	446.2
24.49	65.06	1014.07	63.32	441.4
12.05	40.55	1016.63	100.14	472.19
29.01	66.56	1006.44	57.62	428.32
10.95	43.8	1022.61	63.46	473.2
13.47	41.14	1026.09	82.96	463.67
31.77	76.09	1007.4	73.36	431.69
19.09	66.51	1015.11	76.38	458.41
11.72	40.92	1023.35	88.55	465.88
29.12	73.06	1009.98	80.21	434.9
10.72	45	1023.22	86.95	480.62
26.8	68.31	1011.04	61.48	447.85
5.78	40.62	1016.55	84.98	484.13
28.5	71.32	1002.54	69.35	435.7
19.87	49.69	1012.23	68.57	456.03
15.03	40.66	1016.58	84.08	459.46
19.75	57.32	1010.76	79.29	443.63
32.33	69.89	1014.18	50.93	427.29
30.5	66.75	1017.55	38.2	432.87
18.2	45.01	1013.82	68.14	452.21
27.23	49.16	1004.03	40.8	443.78
15.9	41.35	1006.28	78.2	464.03
22.66	68.3	1017.73	86.92	431.27
20.89	67.71	1006.12	59.12	445.39
26.38	69.88	1008.42	86.25	432.25
9.94	41.44	1015.21	87.02	481.24
8.25	43.14	1011.3	87.1	479.95
24.67	58.05	1011.31	69.95	444.57
15.4	40.69	1015.1	70.25	471.66
30.04	67.25	1017.57	38.14	434.83
20.95	44.89	1010.48	67.97	450.39
22.65	57.85	1012.6	68.52	445.36
10.15	41.46	1019.56	81.79	479.32
7.91	38.56	1016.48	68.94	485.95
16.77	42.28	1007.53	73.19	465.52
20.78	62.52	1017.58	73.3	452.3
25.52	67.17	1007.33	85.12	440.02
28.85	66.54	1010.73	43.27	437.79
25.01	68.63	1013.76	43.65	447.12
25.11	56.89	1013.33	67.31	441.51
24.04	60.77	1017.62	75.23	442.25
20.28	63.86	1016.04	74.66	447.26
9.66	40.05	1015.78	89.06	481.14
10.72	45	1023.22	86.95	480.62
9.28	41.54	1018.33	79.89	482.8
27.13	59.54	1004.33	73.27	438.32
9.86	41.01	1018.49	98.71	467.37
22.96	45.01	1012.21	50.81	450.37
23.16	69.94	1004.92	68.68	438.48
31.88	70.36	1006.2	57.51	438.42
18.56	42.28	1007.75	60.89	462.05
14.5	53.82	1016.81	62.89	464.27
24.45	68.63	1013.38	45.35	446.33
21.9	55.5	1018.85	60.27	456.52
12.36	37.73	1021.36	65.45	470.39
13.29	71.14	1019.63	75.09	464.18
12.42	40.24	1016.59	90.01	469.59
18.28	41.1	1002	65.69	460.03
28.07	68.08	1013.13	44.67	437.65
29.25	78.87	1012.05	84.28	430.49
27.78	77.17	1009.11	86.54	430.33
24.6	63.78	1017.25	60.33	448.65
6.79	40	1019.01	81.83	480.83
18.48	58.59	1015.61	85.14	452.52
18.28	60.1	1009.72	85.79	452.93
20.21	59.14	1016	70.38	448.79
22.69	49.21	1012.64	46.83	449.01
8.04	41.92	1029.7	92.21	482.58
30.2	71.85	1008.25	59.1	425.21
24.69	71.73	1010.13	70.54	436.78
24.01	50.16	1004.22	75.32	443.03
23.48	64.15	1021.08	57.77	450.89
21.62	58.59	1012.93	67.05	445.92
9.47	36.54	1007.93	77.65	475.48
7.95	41.26	1008.48	97.92	480.6
18.59	44.63	1003.99	86.22	459.65
25.76	71.06	1007.93	90.4	433.75
27.34	71.29	1008.32	56.51	434.94
22.88	63.91	1009.63	87.82	442.5
11.5	40.78	1023.91	86.31	467.74
13.94	47.83	1004.83	81.2	465.13
10.59	38.38	1021.58	68.23	474.94
28.52	57.82	1004.81	57.82	435.4
13.34	40.83	1008.09	85.85	471.82
24.87	65.75	1006.45	65.75	435.6
23.57	66.75	1018.06	80.19	439.71
28.39	65.51	1014.52	66.48	438.78
22.18	69.05	1002.75	70.84	442.14
17.3	47.45	1010.29	87.13	448.79
26.04	68.08	1010.82	75.58	430.32
9.21	39.72	1019.54	74.44	478.96
19.36	44.6	1016.25	45.65	464.56
24.87	68.61	1011.19	55.69	450.54
24.45	66.49	1014.24	58.15	449.22
14.23	46.18	1017.39	87.29	463.86
9.29	39.04	1022.72	74.29	482.55
28.44	69.84	1003.25	68.24	426.69
24.22	56.89	1013.81	70.02	440.79
22.19	58.49	1010.91	77.03	449.4
18.4	43.96	1012.4	77.81	464.63
25.67	69.88	1007.84	83.32	441.35
9.97	41.26	1020.6	91.14	475.43
11.82	41.17	1019.5	55.74	475.61
13.97	53.82	1016.81	62.32	465.24
10.24	41.17	1019.73	82.04	479.78
21.75	65.12	1015.53	66	452.89
6.28	41.06	1020.96	90.91	489.79
14.08	39.31	1011.67	72	464.16
28.71	70.32	1011.78	76.53	435.95
9.55	40.67	1018.56	70.72	486.34
27.98	71.98	1005.58	81	428.44
8.07	41.01	1023.26	97.5	474.09
22.28	58.86	1014.08	66.47	446.55
17.55	43.14	1018.86	76	461.58
24.57	49.5	1014.22	56.31	455.72
21.83	63.87	1018.93	63.07	452.21
16.56	42.99	1007.48	74.45	464.62
6.17	36.25	1028.68	90.59	483.77
30.29	59.22	1013.05	60.46	441.57
22.33	70.79	1006.02	93.35	436.74
13.78	40.1	1014.49	81.86	445.98
23.85	52.3	1005.9	70.95	441.99
26.98	70.94	1007.99	68.16	434.73
13.18	37.91	1018.09	88.84	469.63
23.75	60.29	1017.36	64.04	449.57
31.63	68.3	1014.8	42.02	426.86
5.81	35.79	1012.14	92.28	484.41
28.22	76.2	1006.11	62.17	437.62
30.38	71.58	1010.17	50.45	433.75
13.93	42.86	1032.37	71.11	468.88
13.77	47.83	1007.41	90.66	466.07
18.58	63.78	1016.24	78.74	453.96
13.9	42.86	1030.82	71.89	473.76
14.43	38.28	1014.76	79.76	467.12
27.12	70.32	1009.94	52.67	429.08
23.08	61.86	1013.44	84.64	441.44
25.52	61.25	1012.84	75.98	435.48
26.06	49.02	1007.59	74.08	437.9
31.3	70.79	1004.3	54.37	428.75
5.28	45.87	1008.25	97.88	479.91
26.65	74.67	1015.73	77.32	435.9
